Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	loss_
235.32675790786743	34	91.3636363636	46.0834672135	200.0	16.0	91.3636363636	46.0834672135	1005	36616	69.0909
235.8107726573944	35	73.3571428571	36.3585461419	132.0	22.0	73.3571428571	36.3585461419	1027	37643	56.4871
236.30278301239014	36	80.3076923077	30.0752507896	130.0	36.0	80.3076923077	30.0752507896	1044	38687	55.759
236.81078004837036	37	107.4	44.9648751805	161.0	41.0	107.4	44.9648751805	1074	39761	75.2571
237.2547767162323	38	97.0909090909	32.4694389051	167.0	38.0	97.0909090909	32.4694389051	1068	40829	65.8396
237.7001428604126	39	101.8	37.8042325673	178.0	51.0	101.8	37.8042325673	1018	41847	70.755
290.0752332210541	40	84.75	47.4062671666	187.0	22.0	84.75	47.4062671666	1017	42864	67.175
290.5347583293915	41	113.111111111	54.1796280789	200.0	39.0	113.111111111	54.1796280789	1018	43882	84.0691
291.02336525917053	42	108.1	52.2292063888	200.0	35.0	108.1	52.2292063888	1081	44963	78.6515
291.4842600822449	43	105.3	55.7423537357	200.0	44.0	105.3	55.7423537357	1053	46016	79.802
291.95885372161865	44	111.2	44.1628803408	200.0	64.0	111.2	44.1628803408	1112	47128	76.9071
292.42753982543945	45	123.0	59.4605378008	200.0	33.0	123.0	59.4605378008	1107	48235	88.7764
292.85357880592346	46	112.444444444	44.4224945798	171.0	29.0	112.444444444	44.4224945798	1012	49247	76.9584
293.29809403419495	47	96.5454545455	45.0259796448	200.0	37.0	96.5454545455	45.0259796448	1062	50309	70.6372
293.7747857570648	48	107.3	38.9334046803	159.0	31.0	107.3	38.9334046803	1073	51382	71.9174
294.3333492279053	49	106.5	43.5551374696	200.0	42.0	106.5	43.5551374696	1065	52447	73.7712
353.70269203186035	50	127.666666667	54.2688779238	200.0	32.0	127.666666667	54.2688779238	1149	53596	87.2783
354.17976999282837	51	100.090909091	44.4858599505	200.0	32.0	100.090909091	44.4858599505	1101	54697	71.8508
354.6448256969452	52	121.555555556	40.4010756488	200.0	66.0	121.555555556	40.4010756488	1094	55791	78.8598
355.084588766098	53	105.4	49.055478797	200.0	47.0	105.4	49.055478797	1054	56845	75.8768
355.5608401298523	54	123.888888889	51.4424045672	194.0	50.0	123.888888889	51.4424045672	1115	57960	84.7881
355.9847722053528	55	116.333333333	47.7819119658	200.0	49.0	116.333333333	47.7819119658	1047	59007	78.4381
356.4687602519989	56	149.571428571	51.6107883043	200.0	48.0	149.571428571	51.6107883043	1047	60054	96.8273
356.96876335144043	57	156.571428571	35.4072516497	200.0	114.0	156.571428571	35.4072516497	1096	61150	93.2123
357.4448289871216	58	121.777777778	50.6661793349	200.0	37.0	121.777777778	50.6661793349	1096	62246	80.2146
357.92082023620605	59	138.125	41.4681730367	200.0	74.0	138.125	41.4681730367	1105	63351	85.355
412.10788083076477	60	116.888888889	39.5711579716	200.0	64.0	116.888888889	39.5711579716	1052	64403	76.407
412.58477783203125	61	132.125	42.3834799775	197.0	51.0	132.125	42.3834799775	1057	65460	83.7735
413.02589678764343	62	121.222222222	34.9595886633	200.0	59.0	121.222222222	34.9595886633	1091	66551	76.1222
413.5229890346527	63	144.5	45.0333209968	200.0	67.0	144.5	45.0333209968	1156	67707	91.0637
413.9894425868988	64	138.0	33.8193731462	200.0	91.0	138.0	33.8193731462	1104	68811	81.8487
414.42872381210327	65	113.777777778	56.6858355378	192.0	25.0	113.777777778	56.6858355378	1024	69835	80.2982
414.89277386665344	66	118.444444444	40.6287011609	200.0	59.0	118.444444444	40.6287011609	1066	70901	72.4151
415.37242817878723	67	128.555555556	49.5268975431	200.0	45.0	128.555555556	49.5268975431	1157	72058	82.2248
415.79108238220215	68	105.7	19.7587955098	140.0	70.0	105.7	19.7587955098	1057	73115	60.021
416.22942543029785	69	102.8	27.4437606752	143.0	62.0	102.8	27.4437606752	1028	74143	59.2311
469.68049669265747	70	86.5	41.5942704388	138.0	22.0	86.5	41.5942704388	1038	75181	59.7421
470.1647973060608	71	108.8	54.5908417228	200.0	28.0	108.8	54.5908417228	1088	76269	74.8581
470.58282685279846	72	96.9090909091	36.9876012284	174.0	49.0	96.9090909091	36.9876012284	1066	77335	60.5568
471.0526521205902	73	131.125	43.9187815746	200.0	84.0	131.125	43.9187815746	1049	78384	79.8046
471.51065468788147	74	130.625	55.0611875553	200.0	55.0	130.625	55.0611875553	1045	79429	87.341
471.93932032585144	75	94.0	31.0307765115	144.0	52.0	94.0	31.0307765115	1034	80463	57.7803
472.36745166778564	76	131.375	39.6514107567	183.0	61.0	131.375	39.6514107567	1051	81514	78.4284
472.8267946243286	77	143.571428571	51.6107883043	200.0	48.0	143.571428571	51.6107883043	1005	82519	90.4315
473.3287887573242	78	119.111111111	44.8688073894	200.0	55.0	119.111111111	44.8688073894	1072	83591	77.2766
473.76870560646057	79	146.285714286	36.9235282547	200.0	81.0	146.285714286	36.9235282547	1024	84615	86.4555
535.0788497924805	80	148.75	40.579397482	200.0	94.0	148.75	40.579397482	1190	85805	89.4454
535.5407228469849	81	147.857142857	41.1909441207	200.0	66.0	147.857142857	41.1909441207	1035	86840	85.1913
535.9608955383301	82	143.0	52.4458904832	200.0	35.0	143.0	52.4458904832	1001	87841	90.2748
536.3808481693268	83	146.428571429	28.4698193223	174.0	84.0	146.428571429	28.4698193223	1025	88866	86.4594
536.8437056541443	84	179.333333333	22.990336134	200.0	147.0	179.333333333	22.990336134	1076	89942	102.577
537.290176153183	85	170.5	38.8919443244	200.0	87.0	170.5	38.8919443244	1023	90965	98.721
537.7770204544067	86	157.571428571	37.1131749531	200.0	89.0	157.571428571	37.1131749531	1103	92068	91.9846
538.2329638004303	87	169.833333333	35.0828384763	200.0	96.0	169.833333333	35.0828384763	1019	93087	96.1436
538.7038497924805	88	172.833333333	21.1456588663	200.0	141.0	172.833333333	21.1456588663	1037	94124	98.4232
539.138667345047	89	127.375	51.2882479229	200.0	61.0	127.375	51.2882479229	1019	95143	82.9733
591.9922704696655	90	146.571428571	42.9845724579	200.0	73.0	146.571428571	42.9845724579	1026	96169	86.9657
592.486082315445	91	157.285714286	34.6068295725	200.0	103.0	157.285714286	34.6068295725	1101	97270	93.4452
592.936761379242	92	143.285714286	45.6436954987	200.0	73.0	143.285714286	45.6436954987	1003	98273	91.0126
593.4154672622681	93	153.428571429	47.5990910563	200.0	66.0	153.428571429	47.5990910563	1074	99347	94.0056
593.8952927589417	94	173.333333333	36.4402097811	200.0	117.0	173.333333333	36.4402097811	1040	100387	97.6701
594.3968148231506	95	182.166666667	28.4863515077	200.0	120.0	182.166666667	28.4863515077	1093	101480	97.8493
594.8687903881073	96	180.166666667	28.5506372764	200.0	129.0	180.166666667	28.5506372764	1081	102561	103.919
595.3768045902252	97	157.428571429	25.7563148587	200.0	117.0	157.428571429	25.7563148587	1102	103663	89.5975
595.8075499534607	98	128.0	57.4804314528	200.0	37.0	128.0	57.4804314528	1024	104687	84.4226
596.280727148056	99	170.666666667	31.7892364733	200.0	116.0	170.666666667	31.7892364733	1024	105711	97.7149
